"gutenberg_id","text"
15,"something the matter with his knee-pans, which he did not keep well"
15,"scoured like his other pans; this old Fleece, as they called him, came"
15,"shuffling and limping along, assisting his step with his tongs, which,"
15,"after a clumsy fashion, were made of straightened iron hoops; this old"
15,"Ebony floundered along, and in obedience to the word of command, came"
15,"to a dead stop on the opposite side of Stubb’s sideboard; when, with"
15,"both hands folded before him, and resting on his two-legged cane, he"
15,"bowed his arched back still further over, at the same time sideways"
15,"inclining his head, so as to bring his best ear into play."
15,""
15,"“Cook,” said Stubb, rapidly lifting a rather reddish morsel to his"
15,"mouth, “don’t you think this steak is rather overdone? You’ve been"
15,"beating this steak too much, cook; it’s too tender. Don’t I always say"
15,"that to be good, a whale-steak must be tough? There are those sharks"
15,"now over the side, don’t you see they prefer it tough and rare? What a"
15,"shindy they are kicking up! Cook, go and talk to ’em; tell ’em they are"
15,"welcome to help themselves civilly, and in moderation, but they must"
15,"keep quiet. Blast me, if I can hear my own voice. Away, cook, and"
15,"deliver my message. Here, take this lantern,” snatching one from his"
15,"sideboard; “now then, go and preach to ’em!”"
15,""
15,"Sullenly taking the offered lantern, old Fleece limped across the deck"
15,"to the bulwarks; and then, with one hand dropping his light low over"
15,"the sea, so as to get a good view of his congregation, with the other"
15,"hand he solemnly flourished his tongs, and leaning far over the side in"
15,"a mumbling voice began addressing the sharks, while Stubb, softly"
15,"crawling behind, overheard all that was said."
15,""
15,"“Fellow-critters: I’se ordered here to say dat you must stop dat dam"
15,"noise dare. You hear? Stop dat dam smackin’ ob de lip! massa Stubb say"
15,"dat you can fill your dam bellies up to de hatchings, but by Gor! you"
15,"must stop dat dam racket!”"
15,""
15,"“Cook,” here interposed Stubb, accompanying the word with a sudden slap"
15,"on the shoulder,—“Cook! why, damn your eyes, you mustn’t swear that way"
15,"when you’re preaching. That’s no way to convert sinners, Cook!”"
15,""
15,"“Who dat? Den preach to him yourself,” sullenly turning to go."
15,""
15,"“No, Cook; go on, go on.”"
15,""
15,"“Well, den, Belubed fellow-critters:”—"
15,""
15,"“Right!” exclaimed Stubb, approvingly, “coax ’em to it; try that,” and"
15,"Fleece continued."
15,""
15,"“Do you is all sharks, and by natur wery woracious, yet I zay to you,"
15,"fellow-critters, dat dat woraciousness—’top dat dam slappin’ ob de"
15,"tail! How you tink to hear, ’spose you keep up such a dam slappin’ and"
15,"bitin’ dare?”"
15,""
15,"“Cook,” cried Stubb, collaring him, “I wont have that swearing. Talk to"
15,"’em gentlemanly.”"
15,""
15,"Once more the sermon proceeded."
15,""
15,"“Your woraciousness, fellow-critters, I don’t blame ye so much for; dat"
15,"is natur, and can’t be helped; but to gobern dat wicked natur, dat is"
15,"de pint. You is sharks, sartin; but if you gobern de shark in you, why"
15,"den you be angel; for all angel is not’ing more dan de shark well"
15,"goberned. Now, look here, bred’ren, just try wonst to be cibil, a"
15,"helping yourselbs from dat whale. Don’t be tearin’ de blubber out your"
15,"neighbour’s mout, I say. Is not one shark dood right as toder to dat"
15,"whale? And, by Gor, none on you has de right to dat whale; dat whale"
15,"belong to some one else. I know some o’ you has berry brig mout,"
15,"brigger dan oders; but den de brig mouts sometimes has de small"
15,"bellies; so dat de brigness ob de mout is not to swallar wid, but to"
15,"bite off de blubber for de small fry ob sharks, dat can’t get into de"
15,"scrouge to help demselves.”"
15,""
15,"“Well done, old Fleece!” cried Stubb, “that’s Christianity; go on.”"
15,""
15,"“No use goin’ on; de dam willains will keep a scrougin’ and slappin’"
15,"each oder, Massa Stubb; dey don’t hear one word; no use a-preachin’ to"
15,"such dam g’uttons as you call ’em, till dare bellies is full, and dare"
15,"bellies is bottomless; and when dey do get em full, dey wont hear you"
15,"den; for den dey sink in de sea, go fast to sleep on de coral, and"
15,"can’t hear not’ing at all, no more, for eber and eber.”"
15,""
15,"“Upon my soul, I am about of the same opinion; so give the benediction,"
15,"Fleece, and I’ll away to my supper.”"
15,""
15,"Upon this, Fleece, holding both hands over the fishy mob, raised his"
15,"shrill voice, and cried—"
15,""
15,"“Cussed fellow-critters! Kick up de damndest row as ever you can; fill"
15,"your dam’ bellies till dey bust—and den die.”"
15,""
15,"“Now, cook,” said Stubb, resuming his supper at the capstan; “Stand"
15,"just where you stood before, there, over against me, and pay particular"
15,"attention.”"
15,""
15,"“All dention,” said Fleece, again stooping over upon his tongs in the"
15,"desired position."
15,""
15,"“Well,” said Stubb, helping himself freely meanwhile; “I shall now go"
15,"back to the subject of this steak. In the first place, how old are you,"
15,"cook?”"
15,""
15,"“What dat do wid de ’teak,” said the old black, testily."
15,""
15,"“Silence! How old are you, cook?”"
15,""
15,"“’Bout ninety, dey say,” he gloomily muttered."
15,""
15,"“And have you lived in this world hard upon one hundred years, cook,"
15,"and don’t know yet how to cook a whale-steak?” rapidly bolting another"
15,"mouthful at the last word, so that that morsel seemed a continuation of"
15,"the question. “Where were you born, cook?”"
15,""
15,"“’Hind de hatchway, in ferry-boat, goin’ ober de Roanoke.”"
15,""
15,"“Born in a ferry-boat! That’s queer, too. But I want to know what"
15,"country you were born in, cook?”"
15,""
15,"“Didn’t I say de Roanoke country?” he cried, sharply."
15,""
15,"“No, you didn’t, cook; but I’ll tell you what I’m coming to, cook. You"
15,"must go home and be born over again; you don’t know how to cook a"
15,"whale-steak yet.”"
15,""
15,"“Bress my soul, if I cook noder one,” he growled, angrily, turning"
15,"round to depart."
15,""
15,"“Come back, cook;—here, hand me those tongs;—now take that bit of steak"
15,"there, and tell me if you think that steak cooked as it should be? Take"
15,"it, I say”—holding the tongs towards him—“take it, and taste it.”"
15,""
15,"Faintly smacking his withered lips over it for a moment, the old negro"
15,"muttered, “Best cooked ’teak I eber taste; joosy, berry joosy.”"
15,""
15,"“Cook,” said Stubb, squaring himself once more; “do you belong to the"
15,"church?”"
15,""
15,"“Passed one once in Cape-Down,” said the old man sullenly."
15,""
15,"“And you have once in your life passed a holy church in Cape-Town,"
15,"where you doubtless overheard a holy parson addressing his hearers as"
15,"his beloved fellow-creatures, have you, cook! And yet you come here,"
15,"and tell me such a dreadful lie as you did just now, eh?” said Stubb."
15,"“Where do you expect to go to, cook?”"
15,""
15,"“Go to bed berry soon,” he mumbled, half-turning as he spoke."
15,""
15,"“Avast! heave to! I mean when you die, cook. It’s an awful question."
15,"Now what’s your answer?”"
15,""
15,"“When dis old brack man dies,” said the negro slowly, changing his"
15,"whole air and demeanor, “he hisself won’t go nowhere; but some bressed"
15,"angel will come and fetch him.”"
15,""
15,"“Fetch him? How? In a coach and four, as they fetched Elijah? And fetch"
15,"him where?”"
15,""
15,"“Up dere,” said Fleece, holding his tongs straight over his head, and"
15,"keeping it there very solemnly."
15,""
15,"“So, then, you expect to go up into our main-top, do you, cook, when"
15,"you are dead? But don’t you know the higher you climb, the colder it"
15,"gets? Main-top, eh?”"
15,""
15,"“Didn’t say dat t’all,” said Fleece, again in the sulks."
15,""
15,"“You said up there, didn’t you, and now look yourself, and see where"
15,"your tongs are pointing. But, perhaps you expect to get into heaven by"
15,"crawling through the lubber’s hole, cook; but no, no, cook, you don’t"
15,"get there, except you go the regular way, round by the rigging. It’s a"
15,"ticklish business, but must be done, or else it’s no go. But none of us"
15,"are in heaven yet. Drop your tongs, cook, and hear my orders. Do ye"
15,"hear? Hold your hat in one hand, and clap t’other a’top of your heart,"
15,"when I’m giving my orders, cook. What! that your heart, there?—that’s"
15,"your gizzard! Aloft! aloft!—that’s it—now you have it. Hold it there"
15,"now, and pay attention.”"
15,""
15,"“All ’dention,” said the old black, with both hands placed as desired,"
15,"vainly wriggling his grizzled head, as if to get both ears in front at"
15,"one and the same time."
15,""
15,"“Well then, cook; you see this whale-steak of yours was so very bad,"
15,"that I have put it out of sight as soon as possible; you see that,"
15,"don’t you? Well, for the future, when you cook another whale-steak for"
15,"my private table here, the capstan, I’ll tell you what to do so as not"
15,"to spoil it by overdoing. Hold the steak in one hand, and show a live"
15,"coal to it with the other; that done, dish it; d’ye hear? And now"
15,"to-morrow, cook, when we are cutting in the fish, be sure you stand by"
15,"to get the tips of his fins; have them put in pickle. As for the ends"
15,"of the flukes, have them soused, cook. There, now ye may go.”"
15,""
15,"But Fleece had hardly got three paces off, when he was recalled."
15,""
15,"“Cook, give me cutlets for supper to-morrow night in the mid-watch."
15,"D’ye hear? away you sail, then.—Halloa! stop! make a bow before you"
15,"go.—Avast heaving again! Whale-balls for breakfast—don’t forget.”"
15,""
15,"“Wish, by gor! whale eat him, ’stead of him eat whale. I’m bressed if"
15,"he ain’t more of shark dan Massa Shark hisself,” muttered the old man,"
15,"limping away; with which sage ejaculation he went to his hammock."
15,""
15,""
15,""
15,""
15,"CHAPTER LXV. THE WHALE AS A DISH"
15,""
15,""
15,"That mortal man should feed upon the creature that feeds his lamp, and,"
15,"like Stubb, eat him by his own light, as you may say; this seems so"
15,"outlandish a thing that one must needs go a little into the history and"
15,"philosophy of it."
15,""
15,"It is upon record, that three centuries ago the tongue of the Right"
15,"Whale was esteemed a great delicacy in France, and commanded large"
15,"prices there. Also, that in Henry VIIIth’s time, a certain cook of the"
15,"court obtained a handsome reward for inventing an admirable sauce to be"
15,"eaten with barbacued porpoises, which, you remember, are a species of"
15,"whale. Porpoises, indeed, are to this day considered fine eating. The"
15,"meat is made into balls about the size of billiard balls, and being"
15,"well seasoned and spiced might be taken for turtle-balls or veal balls."
15,"The old monks of Dunfermline were very fond of them. They had a great"
15,"porpoise grant from the crown."
15,""
15,"The fact is, that among his hunters at least, the whale would by all"
15,"hands be considered a noble dish, were there not so much of him; but"
15,"when you come to sit down before a meat-pie nearly one hundred feet"
15,"long, it takes away your appetite. Only the most unprejudiced of men"
15,"like Stubb, nowadays partake of cooked whales; but the Esquimaux are"
15,"not so fastidious. We all know how they live upon whales, and have rare"
15,"old vintages of prime old train oil. Zogranda, one of their most famous"
15,"doctors, recommends strips of blubber for infants, as being exceedingly"
15,"juicy and nourishing. And this reminds me that certain Englishmen, who"
15,"long ago were accidentally left in Greenland by a whaling vessel—that"
15,"these men actually lived for several months on the mouldy scraps of"
15,"whales which had been left ashore after trying out the blubber. Among"
15,"the Dutch whalemen these scraps are called “fritters;” which, indeed,"
15,"they greatly resemble, being brown and crisp, and smelling something"
15,"like old Amsterdam housewives’ dough-nuts or oly-cooks, when fresh."
15,"They have such an eatable look that the most self-denying stranger can"
15,"hardly keep his hands off."
15,""
15,"But what further depreciates the whale as a civilized dish, is his"
15,"exceeding richness. He is the great prize ox of the sea, too fat to be"
15,"delicately good. Look at his hump, which would be as fine eating as the"
15,"buffalo’s (which is esteemed a rare dish), were it not such a solid"
15,"pyramid of fat. But the spermaceti itself, how bland and creamy that"
15,"is; like the transparent, half-jellied, white meat of a cocoanut in the"
15,"third month of its growth, yet far too rich to supply a substitute for"
15,"butter. Nevertheless, many whalemen have a method of absorbing it into"
15,"some other substance, and then partaking of it. In the long try watches"
15,"of the night it is a common thing for the seamen to dip their"
15,"ship-biscuit into the huge oil-pots and let them fry there awhile. Many"
15,"a good supper have I thus made."
15,""
15,"In the case of a small Sperm Whale the brains are accounted a fine"
15,"dish. The casket of the skull is broken into with an axe, and the two"
15,"plump, whitish lobes being withdrawn (precisely resembling two large"
15,"puddings), they are then mixed with flour, and cooked into a most"
15,"delectable mess, in flavor somewhat resembling calves’ head, which is"
15,"quite a dish among some epicures; and every one knows that some young"
15,"bucks among the epicures, by continually dining upon calves’ brains, by"
15,"and by get to have a little brains of their own, so as to be able to"
15,"tell a calf’s head from their own heads; which, indeed, requires"
15,"uncommon discrimination. And that is the reason why a young buck with"
15,"an intelligent looking calf’s head before him, is somehow one of the"
15,"saddest sights you can see. The head looks a sort of reproachfully at"
15,"him, with an “Et tu Brute!” expression."
15,""
15,"It is not, perhaps, entirely because the whale is so excessively"
15,"unctuous that landsmen seem to regard the eating of him with"
15,"abhorrence; that appears to result, in some way, from the consideration"
15,"before mentioned: i. e. that a man should eat a newly murdered thing of"
15,"the sea, and eat it too by its own light. But no doubt the first man"
15,"that ever murdered an ox was regarded as a murderer; perhaps he was"
15,"hung; and if he had been put on his trial by oxen, he certainly would"
15,"have been; and he certainly deserved it if any murderer does. Go to the"
15,"meat-market of a Saturday night and see the crowds of live bipeds"
15,"staring up at the long rows of dead quadrupeds. Does not that sight"
15,"take a tooth out of the cannibal’s jaw? Cannibals? who is not a"
15,"cannibal? I tell you it will be more tolerable for the Fejee that"
15,"salted down a lean missionary in his cellar against a coming famine; it"
15,"will be more tolerable for that provident Fejee, I say, in the day of"
15,"judgment, than for thee, civilized and enlightened gourmand, who"
15,"nailest geese to the ground and feastest on their bloated livers in thy"
15,"paté-de-foie-gras."
15,""
15,"But Stubb, he eats the whale by its own light, does he? and that is"
15,"adding insult to injury, is it? Look at your knife-handle, there, my"
15,"civilized and enlightened gourmand dining off that roast beef, what is"
15,"that handle made of?—what but the bones of the brother of the very ox"
15,"you are eating? And what do you pick your teeth with, after devouring"
15,"that fat goose? With a feather of the same fowl. And with what quill"
15,"did the Secretary of the Society for the Suppression of Cruelty to"
15,"Ganders formally indite his circulars? It is only within the last month"
15,"or two that that society passed a resolution to patronize nothing but"
15,"steel pens."
15,""
15,""
15,""
15,""
15,"CHAPTER LXVI. THE SHARK MASSACRE"
15,""
15,""
15,"When in the Southern Fishery, a captured Sperm Whale, after long and"
15,"weary toil, is brought alongside late at night, it is not, as a general"
15,"thing at least, customary to proceed at once to the business of cutting"
15,"him in. For that business is an exceedingly laborious one; is not very"
15,"soon completed; and requires all hands to set about it. Therefore, the"
15,"common usage is to take in all sail; lash the helm a’lee; and then send"
15,"every one below to his hammock till daylight, with the reservation"
15,"that, until that time, anchor-watches shall be kept; that is, two and"
15,"two for an hour, each couple, the crew in rotation shall mount the deck"
15,"to see that all goes well."
15,""
15,"But sometimes, especially upon the Line in the Pacific, this plan will"
15,"not answer at all; because such incalculable hosts of sharks gather"
15,"round the moored carcase, that were he left so for six hours, say, on a"
15,"stretch, little more than the skeleton would be visible by morning. In"
15,"most other parts of the ocean, however, where these fish do not so"
15,"largely abound, their wondrous voracity can be at times considerably"
15,"diminished, by vigorously stirring them up with sharp whaling-spades, a"
15,"procedure notwithstanding, which, in some instances, only seems to"
15,"tickle them into still greater activity. But it was not thus in the"
15,"present case with the Pequod’s sharks; though, to be sure, any man"
15,"unaccustomed to such sights, to have looked over her side that night,"
15,"would have almost thought the whole round sea was one huge cheese, and"
15,"those sharks the maggots in it."
15,""
15,"Nevertheless, upon Stubb setting the anchor-watch after his supper was"
15,"concluded; and when, accordingly, Queequeg and a forecastle seaman came"
15,"on deck, no small excitement was created among the sharks; for"
15,"immediately suspending the cutting stages over the side, and lowering"
15,"three lanterns, so that they cast long gleams of light over the turbid"
15,"sea, these two mariners, darting their long whaling-spades, kept up an"
15,"incessant murdering of the sharks,[15] by striking the keen steel deep"
15,"into their skulls, seemingly their only vital part. But in the foamy"
15,"confusion of their mixed and struggling hosts, the marksmen could not"
15,"always hit their mark; and this brought about new revelations of the"
15,"incredible ferocity of the foe. They viciously snapped, not only at"
15,"each other’s disembowelments, but like flexible bows, bent round, and"
15,"bit their own; till those entrails seemed swallowed over and over again"
15,"by the same mouth, to be oppositely voided by the gaping wound. Nor was"
15,"this all. It was unsafe to meddle with the corpses and ghosts of these"
15,"creatures. A sort of generic or Pantheistic vitality seemed to lurk in"
15,"their very joints and bones, after what might be called the individual"
15,"life had departed. Killed and hoisted on deck for the sake of his skin,"
15,"one of these sharks almost took poor Queequeg’s hand off, when he tried"
15,"to shut down the dead lid of his murderous jaw."
15,""
15," [15] The whaling-spade used for cutting-in is made of the very best"
15," steel; is about the bigness of a man’s spread hand; and in general"
15," shape, corresponds to the garden implement after which it is named;"
15," only its sides are perfectly flat, and its upper end considerably"
15," narrower than the lower. This weapon is always kept as sharp as"
15," possible; and when being used is occasionally honed, just like a"
15," razor. In its socket, a stiff pole, from twenty to thirty feet long,"
15," is inserted for a handle."
15,""
15,"“Queequeg no care what god made him shark,” said the savage,"
15,"agonizingly lifting his hand up and down; “wedder Fejee god or"
15,"Nantucket god; but de god wat made shark must be one dam Ingin.”"
15,""
15,""
15,""
15,""
15,"CHAPTER LXVII. CUTTING IN"
15,""
15,""
15,"It was a Saturday night, and such a Sabbath as followed! Ex officio"
15,"professors of Sabbath breaking are all whalemen. The ivory Pequod was"
15,"turned into what seemed a shamble; every sailor a butcher. You would"
15,"have thought we were offering up ten thousand red oxen to the sea gods."
15,""
15,"In the first place, the enormous cutting tackles, among other ponderous"
15,"things comprising a cluster of blocks generally painted green, and"
15,"which no single man can possibly lift—this vast bunch of grapes was"
15,"swayed up to the main-top and firmly lashed to the lower mast-head, the"
15,"strongest point anywhere above a ship’s deck. The end of the"
15,"hawser-like rope winding through these intricacies, was then conducted"
15,"to the windlass, and the huge lower block of the tackles was swung over"
15,"the whale; to this block the great blubber hook, weighing some one"
15,"hundred pounds, was attached. And now suspended in stages over the"
15,"side, Starbuck and Stubb, the mates, armed with their long spades,"
15,"began cutting a hole in the body for the insertion of the hook just"
15,"above the nearest of the two side-fins. This done, a broad,"
15,"semicircular line is cut round the hole, the hook is inserted, and the"
15,"main body of the crew striking up a wild chorus, now commence heaving"
15,"in one dense crowd at the windlass. When instantly, the entire ship"
15,"careens over on her side; every bolt in her starts like the nail-heads"
15,"of an old house in frosty weather; she trembles, quivers, and nods her"
15,"frighted mast-heads to the sky. More and more she leans over to the"
15,"whale, while every gasping heave of the windlass is answered by a"
15,"helping heave from the billows; till at last, a swift, startling snap"
15,"is heard; with a great swash the ship rolls upwards and backwards from"
15,"the whale, and the triumphant tackle rises into sight dragging after it"
15,"the disengaged semicircular end of the first strip of blubber. Now as"
15,"the blubber envelopes the whale precisely as the rind does an orange,"
15,"so is it stripped off from the body precisely as an orange is sometimes"
15,"stripped by spiralizing it. For the strain constantly kept up by the"
15,"windlass continually keeps the whale rolling over and over in the"
15,"water, and as the blubber in one strip uniformly peels off along the"
15,"line called the “scarf,” simultaneously cut by the spades of Starbuck"
15,"and Stubb, the mates; and just as fast as it is thus peeled off, and"
15,"indeed by that very act itself, it is all the time being hoisted higher"
15,"and higher aloft till its upper end grazes the main-top; the men at the"
15,"windlass then cease heaving, and for a moment or two the prodigious"
15,"blood-dripping mass sways to and fro as if let down from the sky, and"
15,"every one present must take good heed to dodge it when it swings, else"
15,"it may box his ears and pitch him headlong overboard."
15,""
15,"One of the attending harpooneers now advances with a long, keen weapon"
15,"called a boarding-sword, and watching his chance he dexterously slices"
15,"out a considerable hole in the lower part of the swaying mass. Into"
15,"this hole, the end of the second alternating great tackle is then"
15,"hooked so as to retain a hold upon the blubber, in order to prepare for"
15,"what follows. Whereupon, this accomplished swordsman, warning all hands"
15,"to stand off, once more makes a scientific dash at the mass, and with a"
15,"few sidelong, desperate, lunging slicings, severs it completely in"
15,"twain; so that while the short lower part is still fast, the long upper"
15,"strip, called a blanket-piece, swings clear, and is all ready for"
15,"lowering. The heavers forward now resume their song, and while the one"
15,"tackle is peeling and hoisting a second strip from the whale, the other"
15,"is slowly slackened away, and down goes the first strip through the"
15,"main hatchway right beneath, into an unfurnished parlor called the"
15,"blubber-room. Into this twilight apartment sundry nimble hands keep"
15,"coiling away the long blanket-piece as if it were a great live mass of"
15,"plaited serpents. And thus the work proceeds; the two tackles hoisting"
15,"and lowering simultaneously; both whale and windlass heaving, the"
15,"heavers singing, the blubber-room gentlemen coiling, the mates"
15,"scarfing, the ship straining, and all hands swearing occasionally, by"
15,"way of assuaging the general friction."
15,""
15,""
15,""
15,""
15,"CHAPTER LXVIII. THE BLANKET"
15,""
15,""
15,"I have given no small attention to that not unvexed subject, the skin"
15,"of the whale. I have had controversies about it with experienced"
15,"whalemen afloat, and learned naturalists ashore. My original opinion"
15,"remains unchanged; but it is only an opinion."
15,""
15,"The question is, what and where is the skin of the whale? Already you"
15,"know what his blubber is. That blubber is something of the consistence"
15,"of firm, close-grained beef, but tougher, more elastic and compact, and"
15,"ranges from eight or ten to twelve and fifteen inches in thickness."
15,""
15,"Now, however preposterous it may at first seem to talk of any"
15,"creature’s skin as being of that sort of consistence and thickness, yet"
15,"in point of fact these are no arguments against such a presumption;"
15,"because you cannot raise any other dense enveloping layer from the"
15,"whale’s body but that same blubber; and the outermost enveloping layer"
15,"of any animal, if reasonably dense, what can that be but the skin?"
15,"True, from the unmarred dead body of the whale, you may scrape off with"
15,"your hand an infinitely thin, transparent substance, somewhat"
15,"resembling the thinnest shreds of isinglass, only it is almost as"
15,"flexible and soft as satin; that is, previous to being dried, when it"
15,"not only contracts and thickens, but becomes rather hard and brittle. I"
15,"have several such dried bits, which I use for marks in my whale-books."
15,"It is transparent, as I said before; and being laid upon the printed"
15,"page, I have sometimes pleased myself with fancying it exerted a"
15,"magnifying influence. At any rate, it is pleasant to read about whales"
15,"through their own spectacles, as you may say. But what I am driving at"
15,"here is this. That same infinitely thin, isinglass substance, which, I"
15,"admit, invests the entire body of the whale, is not so much to be"
15,"regarded as the skin of the creature, as the skin of the skin, so to"
15,"speak; for it were simply ridiculous to say, that the proper skin of"
15,"the tremendous whale is thinner and more tender than the skin of a"
15,"new-born child. But no more of this."
15,""
15,"Assuming the blubber to be the skin of the whale; then, when this skin,"
15,"as in the case of a very large Sperm Whale, will yield the bulk of one"
15,"hundred barrels of oil; and, when it is considered that, in quantity,"
15,"or rather weight, that oil, in its expressed state, is only three"
15,"fourths, and not the entire substance of the coat; some idea may hence"
15,"be had of the enormousness of that animated mass, a mere part of whose"
15,"mere integument yields such a lake of liquid as that. Reckoning ten"
15,"barrels to the ton, you have ten tons for the net weight of only three"
15,"quarters of the stuff of the whale’s skin."
15,""
15,"In life, the visible surface of the Sperm Whale is not the least among"
15,"the many marvels he presents. Almost invariably it is all over"
15,"obliquely crossed and re-crossed with numberless straight marks in"
15,"thick array, something like those in the finest Italian line"
15,"engravings. But these marks do not seem to be impressed upon the"
15,"isinglass substance above mentioned, but seem to be seen through it, as"
15,"if they were engraved upon the body itself. Nor is this all. In some"
15,"instances, to the quick, observant eye, those linear marks, as in a"
15,"veritable engraving, but afford the ground for far other delineations."
15,"These are hieroglyphical; that is, if you call those mysterious cyphers"
15,"on the walls of pyramids hieroglyphics, then that is the proper word to"
15,"use in the present connexion. By my retentive memory of the"
15,"hieroglyphics upon one Sperm Whale in particular, I was much struck"
15,"with a plate representing the old Indian characters chiselled on the"
15,"famous hieroglyphic palisades on the banks of the Upper Mississippi."
15,"Like those mystic rocks, too, the mystic-marked whale remains"
15,"undecipherable. This allusion to the Indian rocks reminds me of another"
15,"thing. Besides all the other phenomena which the exterior of the Sperm"
15,"Whale presents, he not seldom displays the back, and more especially"
15,"his flanks, effaced in great part of the regular linear appearance, by"
15,"reason of numerous rude scratches, altogether of an irregular, random"
15,"aspect. I should say that those New England rocks on the sea-coast,"
15,"which Agassiz imagines to bear the marks of violent scraping contact"
15,"with vast floating icebergs—I should say, that those rocks must not a"
15,"little resemble the Sperm Whale in this particular. It also seems to me"
15,"that such scratches in the whale are probably made by hostile contact"
15,"with other whales; for I have most remarked them in the large,"
15,"full-grown bulls of the species."
15,""
15,"A word or two more concerning this matter of the skin or blubber of the"
15,"whale. It has already been said, that it is stript from him in long"
15,"pieces, called blanket-pieces. Like most sea-terms, this one is very"
15,"happy and significant. For the whale is indeed wrapt up in his blubber"
15,"as in a real blanket or counterpane; or, still better, an Indian poncho"
15,"slipt over his head, and skirting his extremity. It is by reason of"
15,"this cosy blanketing of his body, that the whale is enabled to keep"
15,"himself comfortable in all weathers, in all seas, times, and tides."
15,"What would become of a Greenland whale, say, in those shuddering, icy"
15,"seas of the north, if unsupplied with his cosy surtout? True, other"
15,"fish are found exceedingly brisk in those Hyperborean waters; but"
15,"these, be it observed, are your cold-blooded, lungless fish, whose very"
15,"bellies are refrigerators; creatures, that warm themselves under the"
15,"lee of an iceberg, as a traveller in winter would bask before an inn"
15,"fire; whereas, like man, the whale has lungs and warm blood. Freeze his"
15,"blood, and he dies. How wonderful is it then—except after"
15,"explanation—that this great monster, to whom corporeal warmth is as"
15,"indispensable as it is to man; how wonderful that he should be found at"
15,"home, immersed to his lips for life in those Arctic waters! where, when"
15,"seamen fall overboard, they are sometimes found, months afterwards,"
15,"perpendicularly frozen into the hearts of fields of ice, as a fly is"
15,"found glued in amber. But more surprising is it to know, as has been"
15,"proved by experiment, that the blood of a Polar whale is warmer than"
15,"that of a Borneo negro in summer."
15,""
15,"It does seem to me, that herein we see the rare virtue of a strong"
15,"individual vitality, and the rare virtue of thick walls, and the rare"
15,"virtue of interior spaciousness. Oh, man! admire and model thyself"
15,"after the whale! Do thou, too, remain warm among ice. Do thou, too,"
15,"live in this world without being of it. Be cool at the equator; keep"
15,"thy blood fluid at the Pole. Like the great dome of St. Peter’s, and"
15,"like the great whale, retain, O man! in all seasons a temperature of"
15,"thine own."
15,""
15,"But how easy and how hopeless to teach these fine things! Of erections,"
15,"how few are domed like St. Peter’s! of creatures, how few vast as the"
15,"whale!"
15,""
15,""
15,""
15,""
15,"CHAPTER LXIX. THE FUNERAL"
15,""
15,""
15,"“Haul in the chains! Let the carcase go astern!”"
15,""
15,"The vast tackles have now done their duty. The peeled white body of the"
15,"beheaded whale flashes like a marble sepulchre; though changed in hue,"
15,"it has not perceptibly lost anything in bulk. It is still colossal."
15,"Slowly it floats more and more away, the water round it torn and"
15,"splashed by the insatiate sharks, and the air above vexed with"
15,"rapacious flights of screaming fowls, whose beaks are like so many"
15,"insulting poniards in the whale. The vast white headless phantom floats"
15,"further and further from the ship, and every rod that it so floats,"
15,"what seem square roods of sharks and cubic roods of fowls, augment the"
15,"murderous din. For hours and hours from the almost stationary ship that"
15,"hideous sight is seen. Beneath the unclouded and mild azure sky, upon"
15,"the fair face of the pleasant sea, wafted by the joyous breezes, that"
15,"great mass of death floats on and on, till lost in infinite"
15,"perspectives."
15,""
15,"There’s a most doleful and most mocking funeral! The sea-vultures all"
15,"in pious mourning, the air-sharks all punctiliously in black or"
15,"speckled. In life but few of them would have helped the whale, I ween,"
15,"if peradventure he had needed it; but upon the banquet of his funeral"
15,"they most piously do pounce. Oh, horrible vultureism of earth! from"
15,"which not the mightiest whale is free."
15,""
15,"Nor is this the end. Desecrated as the body is, a vengeful ghost"
15,"survives and hovers over it to scare. Espied by some timid man-of-war"
15,"or blundering discovery-vessel from afar, when the distance obscuring"
15,"the swarming fowls, nevertheless still shows the white mass floating in"
15,"the sun, and the white spray heaving high against it; straightway the"
15,"whale’s unharming corpse, with trembling fingers is set down in the"
15,"log—_shoals, rocks, and breakers hereabouts: beware!_ And for years"
15,"afterwards, perhaps, ships shun the place; leaping over it as silly"
15,"sheep leap over a vacuum, because their leader originally leaped there"
15,"when a stick was held. There’s your law of precedents; there’s your"
15,"utility of traditions; there’s the story of your obstinate survival of"
15,"old beliefs never bottomed on the earth, and now not even hovering in"
15,"the air! There’s orthodoxy!"
15,""
15,"Thus, while in life the great whale’s body may have been a real terror"
15,"to his foes, in his death his ghost becomes a powerless panic to a"
15,"world."
15,""
15,"Are you a believer in ghosts, my friend? There are other ghosts than"
15,"the Cock-Lane one, and far deeper men than Doctor Johnson who believe"
15,"in them."
15,""
15,""
15,""
15,""
15,"CHAPTER LXX. THE SPHYNX"
15,""
15,""
15,"It should not have been omitted that previous to completely stripping"
15,"the body of the leviathan, he was beheaded. Now, the beheading of the"
15,"Sperm Whale is a scientific anatomical feat, upon which experienced"
15,"whale surgeons very much pride themselves; and not without reason."
15,""
15,"Consider that the whale has nothing that can properly be called a neck;"
15,"on the contrary, where his head and body seem to join, there, in that"
15,"very place, is the thickest part of him. Remember, also, that the"
15,"surgeon must operate from above, some eight or ten feet intervening"
15,"between him and his subject, and that subject almost hidden in a"
15,"discolored, rolling, and oftentimes tumultuous and bursting sea. Bear"
